title,url,description,date,time_crawl,text
"Interest rates could stay higher for longer, warns IMF",https://www.bbc.com/news/articles/czrjpp494m2o#1,"Inflation is proving persistent in some countries, the fund says, making it trickier for rates to be cut.","Tue, 16 Jul 2024 15:17:31 GMT",2024-07-17 16:47:16.260990,"['Countries including the UK and the US are ""seeing some persistence” in inflation that might mean interest rates have to stay “higher for even longer”, the International Monetary Fund (IMF) has warned. The body also said elections across the world had increased ""uncertainty"" over economic growth amid concerns over ""significant swings"" in policy from new governments.The IMF maintained its forecast that the world economy will grow by 3.2% in 2024, but pointed towards slightly stronger growth in 2025 at 3.3%.It also confirmed an upgrade to the UK\'s outlook for 2024 to 0.7%, but kept its forecast for 2025 unchanged. It comes ahead of fresh UK inflation figures on Wednesday, which could help to determine whether the Bank of England cuts interest rates next month.The Bank has repeatedly put up interest rates to try to control inflation, creating pain for borrowers. Rates are currently at a 16-year high of 5.25%.UK inflation - which measures the pace of price rises - has fallen sharply since last year to 2%, in line with the Bank of England\'s official target. However, price rises in the important services sector remain high.IMF chief economist Pierre Olivier Gourinchas said the UK was “in some ways similar” to the US in terms of sticky inflation.In its latest outlook update, the IMF said: ""The momentum on global disinflation is slowing, signalling bumps along the path.""The risk of elevated inflation has raised the prospects of higher-for-even-longer interest rates, which in turn increases external, fiscal, and financial risks.""However, on markets for UK government debt, the effective interest rate on a two-year gilt fell below 4% for the first time this year. This suggests increasing optimism that rates will be coming down soon.This is likely to continue the brewing mortgage price war, with fixed rates coming down even before the Bank makes its next rates decision on 1 August. ', 'While the IMF raised its global growth outlook for next year slightly, its forecast for  US growth in 2024 was downgraded to 2.6%, below the 2.7% forecast in April, due to a ""slower-than-expected start to the year"".The IMF said political uncertainty linked to elections around the world could affect its projections.It said it was “too early” to assess the economic policies of the new Labour government, but noted that some of Sir Kier Starmer\'s plans were in keeping with the IMF’s detailed advice in its annual review of the British economy.Separately it said that the “direction of travel” on US borrowing was of concern, as America\'s national debt continues to rise.Higher public borrowing tends to drive up government borrowing costs which can have a knock-on effect on mortgage rates and other consumer loans.     ""The potential for significant swings in economic policy as a result of elections this year, with negative spill-overs to the rest of the world, has increased the uncertainty around the baseline,"" the IMF said.It added that a rise in trade barriers such as export restrictions and tariffs also posed a risk to the global economy. More than 3,000 such measures were brought in last year, up from an already-high level of 1,000 in 2019.The IMF said these policies could trigger retaliation and a ""costly race to the bottom"".""We see an explosion in the number of trade restrictive measures,"" said Mr Gourinchas.""One concern we have is that going forward, this will weigh down on global activity.""']"
Avanti West Coast talks over 'unacceptable performance',https://www.bbc.com/news/articles/clwy9x1py8vo#1,The operator was called in to meet Labour's new transport secretary to discuss its poor performance.,"Tue, 16 Jul 2024 22:20:07 GMT",2024-07-17 16:47:16.261140,"['The boss of train operating company Avanti West Coast was ""summoned"" to talks with the new transport secretary over the company\'s ""unacceptable performance"".Louise Haigh demanded ""immediate action"" in a meeting with its managing director, Andy Mellors on Tuesday after figures showed its passengers faced some of the worst travel disruption in the country.It was the first of a series of meetings with the worst performing train firms, with railway operator Network Rail also attending.A spokesperson for Avanti said the talks between Mr Mellors and Labour\'s transport secretary were ""constructive"".', 'Calls have been made to strip Avanti West Coast of its operating contract, which was awarded by the previous Conservative administration in September last year, with Ms Haigh\'s predecessor Mark Harper claiming the company was ""back on track"".According to Office of Rail and Road figures, Avanti had the third worst reliability of all operators in Britain in the year to the end of March, with the equivalent of one in 15 trains (6.9%) cancelled, which included services being scrapped before 22:00 the night before due to crew shortages.The operator runs trains on the West Coast Main Line between London Euston and Glasgow Central, with branches to Birmingham, North Wales, Liverpool, Manchester and Edinburgh.Its contract has a maximum term of nine years, but can be terminated at any point after three years with three months\' notice.The Department for Transport said the meetings were part of a ""concerted new effort to bring together track and train and hold both sides accountable"" and to improve standards.Transport secretary Ms Haigh said she ""demanded immediate action to raise standards"" at Avanti and Network Rail.""Through bold action to move fast and fix things, we can make sure passengers get the service they deserve with the biggest overhaul to our railways in a generation,"" she added.The government has plans to nationalise nearly all passenger rail services within five years by bringing passenger rail contracts which are currently operated by private train companies, into a new arms-length body Great British Railways when they expire. The legislation required to create GBR is widely anticipated to be announced in Wednesday\'s King’s Speech.Former Conservative transport secretary Mr Harper has previously claimed Labour\'s plans were ""unfunded"".An Avanti West Coast spokesperson said during the meeting its boss outlined ""the issues which are unique to us as well as those affecting the industry a whole"".""It was a constructive session, and we look forward to holding more discussions on how we make further improvements to the railways in the coming months,"" a statement added.']"
Harland & Wolff ‘reworks’ call for government help,https://www.bbc.com/news/articles/cz9dr7yp8vvo#1,The shipyard proposes a deal for a standard 80% loan guarantee to give the firm financial stability. ,"Wed, 17 Jul 2024 15:06:09 GMT",2024-07-17 16:47:16.261274,"['The government is committed to the maintenance of shipbuilding in Northern Ireland, the secretary of state has told BBC News NI.Hilary Benn was speaking after a report that the Harland and Wolff shipyard will not receive a government loan guarantee.Mr Benn did not comment directly on the guarantee application other than to describe it as ""commercially sensitive.""Harland and Wolff is seeking the loan guarantee to help stabilise its finances.It said it has not received any decision and ""continues to provide information and updates on a regular basis to facilitate government in its decision-making process.""', 'Mr Benn said: ""The government is very seized of the issue in relation to Harland and Wolff"".""We want shipbuilding to remain in Belfast, in Northern Ireland which has such a proud tradition,"" he said.', 'The company wants to take on £200m of new borrowing to refinance an £90m high interest loan and invest in its operations as it scales up ahead of a major Royal Navy contract.It is seeking to borrow from a consortium of UK banks, but needs the government to act as guarantor - meaning if the loans were to go bad the state would step in to repay the lenders.The Financial Times said the new government considers it would be ""irresponsible"" to offer the guarantee to the heavily loss making firm.', 'There was some confusion on Wednesday about whether the firm has ""reworked"" its application to seek an 80% guarantee rather than one covering 100% of any loan.On Tuesday evening, the firm released a statement saying the government had been offering a 100% guarantee.But in March it raised concerns about ""honouring that 100% level.""The statement added: ""Consequently, we have proposed a reworked deal at the standard 80% guaranteed level, that has been awarded to hundreds of other companies.""However, on Wednesday, a company spokesperson told the BBC: ""We have not reworked anything.""', 'They added that the application had always been on basis of 80% and it was ""the former government which offered 100%.""In May, the former trade minister Greg Hands was asked a parliamentary question about whether any ministers or officials in his department had unilaterally proposed a 100% guarantee to any company.He said: ""The Department of Business and Trade has not unilaterally proposed a 100% guarantee to any company.""The BBC has asked the company for further clarification.', 'The head of the Unite trade union, Sharon Graham, described the shipyard as of ""strategic importance"".She said: ""Our members have demonstrated their ability to win and deliver national strategic shipbuilding projects. ""Unite will do whatever it takes to defend our members and the shipbuilding sector,” she said.Harland and Wolff was bought out of administration in 2019 and in 2022 was part of the consortium which won a major contract to build three Royal Navy support ships.The company has had to invest significantly to prepare for that work which has contributed to its losses.']"
Fujitsu witness had limited Horizon knowledge - inquiry,https://www.bbc.com/news/articles/c250e8r7x4vo#1,"Security analyst Andy Dunks gave evidence in dozens of cases despite ""limited"" Horizon knowledge.","Tue, 16 Jul 2024 17:27:56 GMT",2024-07-17 16:47:16.261391,"['Fujitsu IT security analyst Andy Dunks gave witness statements in dozens of cases against Post Office sub-postmasters despite saying he had ""limited"" knowledge of how the Horizon system worked, an inquiry has heard. His statements helped to secure the convictions of some of the highest-profile sub-postmasters, including Seema Misra, Jo Hamilton and Lee Castleton.They were among 700 convicted by the Post Office based on evidence from the flawed computer system Horizon, in what has been described as one of the biggest miscarriages of justice in British legal history.An inquiry into the scandal heard how other Fujitsu employees were reluctant to give witness statements.', 'On Tuesday, the inquiry heard Mr Dunks was a member of the Fujitsu post office security team, described as an ""analyst"", although he admitted having little technical training or knowledge of the Horizon system. He is still employed by the company.He left school at 16, studied electronics at college and worked as a builder before joining ICL, which later became Fujitsu.His initial role on the Horizon team was supervising the machine which produced cryptographic keys to secure Horizon machines.But his duties soon expanded to providing witness statements in cases accusing sub-postmasters of theft and false accounting. This involved extracting audit record query data – detailing what keys had been pressed within Post Office branches – and records of calls to the Horizon helpdesk.One of his colleagues, who was more directly involved with the helpdesk queries, was not willing to give evidence as, according to Mr Dunks, she found the process ""a bit daunting"".And in Mr Dunks’ witness statement, he said that after the case of Mr Castleton case in 2006, the manager of the Software Support Centre (SSC) team Mik Peach “did not want any of his team to go to court"".Mr Peach sent an email after the trial saying ""the SSC [Software Support Centre, which operated the helpdesk] is NOT in position to undertake this role"".But Mr Dunks did provide witness statements, compiling them from pre-drafted paragraphs identified by capital letters, assembled following instructions from the Post Office. He was not able to tell the inquiry who originally drafted them.These covered the operation of the Horizon IT helpdesk, which he admitted having little knowledge of.In Mrs Misra’s case and others, he told courts that the numerous calls put in by sub-postmasters were not a sign that the counters were not working properly.Mrs Misra was eight weeks pregnant with her second child when she was sentenced to 15 months in prison in 2010.When giving opinions about helpdesk matters, Mr Dunks said he informed himself by conversations with SSC staff, often face-to-face, but that these conversations were not recorded by him.He was asked by barrister Flora Page if he was covering for the SSC ""because they were not prepared to stand up and defend Horizon in court"".“No, that’s not how it worked,” he replied.', 'During the hearing Mr Dunks was presented with emails which appeared to show the Fujitsu team taking a light-hearted approach to the prosecutions.In 2006, before he gave evidence in the Mr Castleton\'s case, his boss Peter Sewell wrote: ""That Castleton is a nasty chap and will be all out to rubbish the Fujitsu name. It’s up to you to maintain absolute strength and integrity no matter what the prosecution throw at you.""""Thank you for those very kind and encouraging words,"" replied Mr Dunks. ""I had to pause half way through reading it to wipe away a small tear.""Former sub-postmaster Mr Castleton was made bankrupt by the Post Office after a two year legal battle.At the inquiry, Mr Dunks denied that he was being sarcastic or joking, and said his manager was just trying to put him at ease.In 2002, the year he joined the security team, Mr Dunks was copied into an email from a Fujitsu staffer, Martin Riddell, congratulating the team on providing a witness statement to help to secure a conviction.""If I was a caring sharing manager I would buy a drink for everyone involved. But I\'m not. So I won’t,"" Mr Riddell wrote.']"
All water firms now investigated for sewage spills,https://www.bbc.com/news/articles/crg5ev7e46mo#1,All 11 companies in England and Wales are now being probed after the regulator expands its investigation.,"Tue, 16 Jul 2024 14:36:39 GMT",2024-07-17 16:47:16.261506,"['All 11 water and wastewater companies in England and Wales are now under scrutiny over sewage spills, after the regulator said it was expanding its investigation.On Tuesday, Ofwat opened enforcement cases into four more firms - Dŵr Cymru Welsh Water, Hafren Dyfrdwy, Severn Trent and United Utilities - as part of its probe into how companies manage their sewage treatment works and networks.It began its investigation in 2021 and if found in breach the companies face being fined.Ofwat chief executive David Black said the latest move showed ""how concerned we are about the sector\'s environmental performance"".It comes a week after water firms hit back at Ofwat\'s proposal of a £19-a-year rise in bills to tackle problems including sewage leaks, with the companies saying the increase would not be enough.Water suppliers have faced increased scrutiny over their environmental and financial performance, as well as executive bonuses and pay.In May, the BBC found that millions of litres of raw sewage were illegally pumped into one of England\'s most famous lakes, Windermere in the Lake District, after a fault, and that United Utilities failed to stop what was found to be illegal pollution.Every major English water company has reported data suggesting they have discharged raw sewage when the weather is dry - a practice which is potentially illegal.Water companies can release untreated sewage into rivers and seas when it rains to prevent it flooding homes, but such spills are illegal when it is dry.Announcing the four firms facing new enforcement action, Ofwat said its investigation had highlighted its ""concerns that these companies may not be fulfilling their obligations to protect the environment and minimise pollution"".The regulator already has enforcement cases against Anglian Water, Northumbrian Water, South West Water, Thames Water, Wessex Water and Yorkshire Water.Southern Water also remains subject to enforcement monitoring following a previous case in 2019, Ofwat said. It was fined £90m in 2021 after pleading guilty to 6,971 ""unpermitted sewage discharges"".', '""Where we find that companies have breached their obligations, we will continue to act - over recent years, we have imposed penalties and payments of over £300m on water and wastewater companies,"" said Mr Black.United Utilities said in a statement: ""We understand and share people\'s concerns about the health of the environment and the operation of wastewater systems"".A spokesperson for Hafren Dyfrdwy said the firm would ""ensure that we will not be the reason for any unhealthy rivers in Wales by 2030"" and would be ""rapidly reducing"" polluting spills.Severn Trent said it recently announced a programme worth £1bn to reduce its impact on rivers to ""almost zero by 2030"".Dŵr Cymru said it  ""will not shy away from the challenges facing us"".Last year, the Environment Agency said in its annual review that the number of serious pollution incidents was ""unacceptably high"", and that water companies needed to go ""further and faster"".']"
Battle for savers most intense for 12  years,https://www.bbc.com/news/articles/cy68vg26499o#1,"The choice of savings accounts at its highest since 2012, but the interest paid could fall soon.","Tue, 16 Jul 2024 11:14:58 GMT",2024-07-17 16:47:16.261620,"['The battle for savers has intensified with the choice of products at its highest level for 12 years, according to analysis.UK savers have a choice of 2,014 savings deals - the highest number since 2012, the financial information service Moneyfacts says.However, people may have to shop around for the best deals, with loyalty often bringing the lowest returns.In addition, interest rates may drop if the Bank of England decides to cut the benchmark rate in August.', ""Moneyfacts said the choice of accounts was greater than anything seen since May 2012. The number of providers had also risen.Of the 2,014 savings deals now available, 571 are cash ISAs - which are tax-free savings accounts.The gap in potential returns for those willing to lock money away for a certain period has widened.The average easy-access savings account pays 3.11%, Moneyfacts said, compared with 4.29% on so-called notice accounts.The Bank of England's next decision on the Bank rate - which influences the savings and mortgage rates that banks and building societies set - will be on 1 August.Analysts believe the choice of whether to cut the benchmark rate stands on a knife-edge, although a cut at some point this year is widely expected."", 'With that Bank rate currently at 5.25%, the returns being offered by savings providers have been higher than anything seen for a decade or so.Banks and building societies were heavily criticised for the speed at which those rates went up, and what was on offer for more loyal customers.Last year, MPs on the Treasury Committee said big banks were doing ""as little as they can get away with"" when setting those rates.Moneyfacts said customers would be ""short-changed"" if they did not review and switch accounts away from products that were closed to new savers.""Savers must shake any apathy they have to move their pots, otherwise they will be left disappointed when their loyalty is not rewarded,"" said Rachel Springall, from Moneyfacts.A recent study by academics at Bristol University suggested that saving money regularly could help people sleep better.', ""As a saver, you can shop around for the best account for youLoyalty often doesn't pay, because old savings accounts have among the worst interest ratesSavings products are offered by a range of providers, not just the big banks. The best deal is not the same for everyone - it depends on your circumstancesHigher interest rates are offered if you lock your money away for longer, but that will not suit everyone's lifestyleCharities say it is important to try to keep some savings, however tight your budget, to help cover any unexpected costsThere is a guide to different savings accounts, and what to think about on the government-backed, independent MoneyHelper websiteWhat are interest rates? A quick guide""]"
"Royal Mail will deliver letters forever, vows buyer",https://www.bbc.com/news/articles/c4ngjx9nn92o#1,Daniel Kretinsky says he will not walk away from the Universal Service Obligation to deliver letters.,"Tue, 16 Jul 2024 09:49:07 GMT",2024-07-17 16:47:16.262229,"['The prospective new owner of Royal Mail has said he will not walk away from the requirement to deliver letters throughout the UK six days a week, as long as he is running the service.""As long as I\'m alive, I completely exclude this,"" Czech billionaire Daniel Kretinsky told the BBC.Mr Kretinsky has had a £3.6bn offer for Royal Mail accepted by its board.Shareholders are expected to approve the deal in the coming months, but the government also has a say over whether it goes ahead.', 'Currently the Universal Service Obligation (USO) requires Royal Mail to deliver letters six days a week throughout the country for the same price. But questions have been raised over whether the service could be reduced in the future.In an exclusive interview with the BBC, Mr Kretinsky also said he would be willing to share profits with employees, if given the go-ahead to buy the group.However, he appeared to reject the idea of employees having a stake in Royal Mail, which unions have called for in exchange for their support.The Royal Mail board agreed a £3.6bn takeover offer from Mr Kretinsky in May for the 500-year-old organisation, which employs more than 150,000 people. Including assumed debts, the offer is worth £5bn.But because Royal Mail is a nationally important company, the government has the power to scrutinise and potentially block the deal.', 'As well as keeping the new government on side, Mr Kretinsky also faces the task of convincing postal unions that the proposed deal will benefit employees.The USO is a potential sticking point for both the government and unions.Royal Mail is required by law to deliver letters six days a week and parcels five days a week to every address in the UK for a fixed price.How well this has actually been working in practice is a different matter. Ten years ago, 92% of first class post arrived on time. By the end of last year it was down to 74%, according to the regulator Ofcom.Last year the regulator fined Royal Mail £5.6m for failing to meet its delivery targets.Royal Mail has been pushing for this obligation to be watered down. It wants to cut second class letter deliveries to every other weekday, saying this will save £300m, and lead to ""fewer than 1,000"" voluntary redundancies.', 'Mr Kretinsky has committed in writing to honouring the USO, but only for five years.And after that, in theory, the new owners could just walk away from it.However, Mr Kretinsky told the BBC: ""As long as I\'m alive, I completely exclude this, and I\'m sure that anybody that would be my successor would absolutely understand this.""I say this as an absolutely clear, unconditional commitment: Royal Mail is going to be the provider of Universal Service Obligation in the UK, I would say forever, as long as the service is going to be needed, and as long as we are going to be around.""Mr Kretinsky added that the written five-year commitment was ""the longest commitment that has ever been offered in a situation like this"".', 'Another potential stumbling block for the deal, however, is how the company will be structured.Unions would like to see the company renationalised, but Dave Ward, general secretary of the Communication Workers Union (CWU), told the BBC that would be ""difficult in the current political and economic environment"".Instead, what the CWU is pushing for is ""a different model of ownership"" - that is, where the employees part-own the business.To get its support for the takeover, the union wants employees to share ownership of the company, along with other concessions including board representation for workers.It says profit sharing is ""not going to be enough to deliver our support and the support of the workforce"".', 'If the union doesn\'t get what it wants, it won\'t rule out industrial action, Mr Ward said. Its members went on strike in 2022 and 2023.Although Mr Kretinsky said he is ""very open"" to profit sharing, he is not in favour of shared ownership.""I don\'t think the ownership stake is the right model,"" he said. ""The logic is: share of profit, yes, [but an] ownership structure creates a lot of complexity.""For instance, what happens if the employee leaves? He has shares, he is leaving, he is not working for the company, he [still] needs remunerating.""Mr Kretinsky said he didn\'t want to create ""some anonymous structure"" but instead ""remunerate the people who are working for the company, and creating value for the company"".The union is also concerned about job losses and changes to the terms and conditions of postal workers\' contracts.Mr Kretinsky has guaranteed no compulsory redundancies or changes in terms and conditions but only until 2025.""If we are more successful, and we have more parcels to be delivered, we need not less people, but we need more people,"" he said. ""So really, job cuts are not part of our plan at all.""', 'He said if the management, union and employees work together, ""we will be successful"".Another concern is the potential break-up of the business.The profit for Royal Mail\'s parent company last year was entirely generated by its German and Canadian logistics and parcels business, GLS. Royal Mail itself made a loss. Mr Kretinsky has promised not to split off GLS or load the parent company with excessive debt, although borrowings will rise if the deal goes through.But he has a way to go to convince the CWU.""I can\'t think of any other country in the world that would just just hand over its entire postal service to an overseas equity investor,"" Mr Ward of the CWU said.However, Mr Kretinsky said that the postal unions ""do understand that we are on the same ship, and that we need this ship to be successful, and that if we are there,  we don\'t have any real problems to deal with, because the sky is blue, and it\'s blue for everybody.""The union cannot stop this deal but the government can block it under the National Security and Investment Act. Business Secretary Jonathan Reynolds has said he will scrutinise the assurances and guarantees given and called on Mr Kretinsky to work constructively with the unions.Mr Kretinsky may say that he and the unions are ultimately on the same ship but, as things stand, they are not on the same page.', ""Daniel Kretinsky started his career as a lawyer in his hometown of Brno, before moving to Prague.He then made serious money in Central and Eastern European energy interests.This includes Eustream, which transports Russian gas via pipelines that run through Ukraine, the Czech Republic and Slovakia.He then diversified into other investments, including an almost 10% stake in UK supermarket chain Sainsbury's and a 27% share in Premier League club West Ham United.The Czech businessman is worth about £6bn, according to reports.""]"
Disney investigating massive leak of internal messages,https://www.bbc.com/news/articles/cprq1d280ggo#1,A hacking group says it has leaked internal data from the media giant to protest its use of AI.,"Tue, 16 Jul 2024 10:06:51 GMT",2024-07-17 16:47:16.262393,"['Disney has confirmed it is investigating an apparent leak of internal messages by a hacking group, which claims it is ""protecting artists\' rights"".The group, Nullbulge, said it had gained access to thousands of communications from Disney employees and had downloaded ""every file possible"".It is not clear how commercially sensitive the information is for the media and theme park giant, but it is reported to include messages about upcoming projects the firm is working on. ""Disney is investigating this matter,” a company spokesperson told the BBC in an email.Nullbulge\'s website says the group targets anyone it believes is harming the creative industry by using content generated by artificial intelligence (AI), which it describes as ""theft"".The BBC has made contact with the hackers who claim to be in Russia and say they got into Disney\'s internal Slack messaging system through an insider. But when asked for a sample of the stolen data to verify its authenticity, the hackers did not respond - meaning the BBC has not been able to independently assess if the huge data trove is genuine.""Disney was our target due to how it handles artist contracts, its approach to AI, and its pretty blatant disregard for the consumer,"" the hackers claimed. They said they released the data because they didn\'t expect Disney to meet their demands to stop using AI.It is unusual for hackers to claim they are ""Russian hacktivists"" with an ethical agenda - most cyber criminals, including those in Russia, aim to make money by extorting their victims.', 'The leak was first reported in the gaming press and then picked up by the Wall Street Journal, which said some of the leaked material related to advertising campaigns and interview candidates, with some dating back as far as 2019.There has been growing concern amongst performers, artists and other creatives that the rapid spread of generative AI will undermine their livelihoods and damage the creative environment.Generative AI is trained on vast bodies of existing material - including texts, images, music and video. It is then able to produce new work of a standard that can be hard to distinguish from human-generated material.Some artists and authors have claimed AI firms breached copyright by using their original work to train these AI tools.Nullbulge describes itself as ""a hacktivist group protecting artists\' rights and ensuring fair compensation for their work"".""Our hacks are not those of malice, but to punish those caught stealing,"" it says on its website. ""We will work tirelessly to develop and implement solutions that protect the rights and livelihoods of artists in the digital age.""The Walt Disney company\'s businesses range from film-making and streaming services Disney+ and Hulu, to video games and theme parks dotted across the globe. It owns the hugely successful Marvel and Star Wars franchises.']"
North Sea operators warned to step up decommissioning,https://www.bbc.com/news/articles/cxr20270x50o#1,The North Sea Transition Authority says operators must leave the marine environment clean and safe when they stop producing.,"Tue, 16 Jul 2024 05:28:13 GMT",2024-07-17 16:47:16.262897,"['Oil and gas operators have been warned by regulators to step up decommissioning in the North Sea.The North Sea Transition Authority (NSTA) wants companies to clean up their oil and gas legacy and said it was ""getting tough"" on operators not meeting their regulatory obligations.Repeated delays to well plugging and abandonment - where wells are plugged with concrete to protect groundwater resources and prevent surface pollution and methane emission - were pushing up the estimated bill for decommissioning on the UK Continental Shelf, the NSTA said.The facts have been laid out in the NSTA\'s latest decommissioning cost and performance update.It comes after Pauline Innes, the NSTA’s supply chain and decommissioning director, warned licensees last November to make headway on the plugging and abandonment of wells. She warned that those failing to comply would be held to account.', 'Now the regulator has begun investigations into alleged failures to complete timely plugging and abandonment in line with approved plans.Operators are legally required to leave the marine environment clean and safe when they stop producing, and must decommission their platforms, pipelines and wells - a complex and expensive process which requires thorough preparation and planning.Taking too long, or deferring work, adds to the cost and can mean that platforms continue to use power and release emissions even though they are no longer producing oil and gas.The removal of spent structures from the North Sea is expensive for the oil and gas industry, but was seen as an opportunity for a growing sector.Operators expect to spend about £24bn on decommissioning between 2023 and 2032, up £3bn on the forecast for the same period in last year’s report. Hundreds of wells will need to be decommissioned every year as more oil and gas fields shut down. However, operators only achieved 70% of planned well decommissioning activities last year.', 'The NSTA said some operators were deferring in the hope that prices would fall, but failing to award contracts reduces the supply chain’s revenues and ability to invest in capacity and resources. Ms Innes said: ""With spending forecast to peak at £2.5bn per year in the current decade, decommissioning can ensure that the UK’s world-leading supply chain is equipped to help operators clean up their oil and gas infrastructure over the next 50 years and support the carbon storage sector, which will rely on many of the same resources.""I am concerned that this huge opportunity to safeguard highly-skilled jobs and support the transition will be wasted if operators fail to tackle their well decommissioning backlogs.""She added: ""The supply chain wants to do this work, but it is not physically tied to the UK.""Its skills and resources are in demand in other regions, and we are starting to see companies marketing their rigs elsewhere. ""Operators need to use the supply chain, now, or risk losing it.""Offshore Energies UK said it was a ""complex multi-billion-pound process"" which involved detailed technical preparation and planning.Ricky Thomson, the trade body\'s decommissioning manager, said: ""Efficient decommissioning continues to be an industry priority.""We need a collaborative effort to achieve safe, efficient and effective decommissioning.""Around 12,000 offshore oil and gas platforms worldwide which are nearing the end of their operational lives need to be decommissioned and the UK will continue to be a global leader at the forefront of this effort.""']"
Russia antivirus firm Kaspersky quits US after ban,https://www.bbc.com/news/articles/cyr7ex16p32o#1,The move comes after sales and distribution of its products were banned by the Biden administration.,"Tue, 16 Jul 2024 04:42:50 GMT",2024-07-17 16:47:16.263180,"['Russian antivirus giant Kaspersky Labs has told BBC News that it is leaving the US after the Biden administration banned sales and distribution of the firm\'s software.Kaspersky said it had made the ""sad and difficult decision"" to leave ""as business opportunities in the country are no longer viable"".It comes after Commerce Secretary Gina Raimondo said last month that Moscow\'s influence over the company posed a significant risk to US infrastructure and services. Kaspersky, which had been operating in the US for two decades, has denied the allegations.""Starting from July 20, 2024 Kaspersky will gradually wind down its US operations and eliminate US-based positions,"" the firm said in a statement. Its US website has already stopped selling its antivirus and cybersecurity tools, with a message reading ""purchase is unavailable for US customers"".The announcement came after sales and distribution of Kaspersky products were banned in the US.Ms Raimondo said the US was compelled to take action due to Russia\'s ""capacity and... intent to collect and weaponise the personal information of Americans"".""Kaspersky will generally no longer be able to, among other activities, sell its software within the United States or provide updates to software already in use,"" the Commerce Department said.The ruling used broad powers created by the Trump administration to ban or restrict transactions between US firms and technology companies from ""foreign adversary"" nations like Russia and China.It effectively barred downloads of software updates, resales and licensing of the products from 29 September, while new business was to be restricted within 30 days of the announcement.Sellers and resellers who violate the restrictions will face fines from the Commerce Department.According to the Commerce Department, the Moscow-headquartered multinational company has offices in 31 countries around the world, servicing more than 400 million users and 270,000 corporate clients in more than 200 countries.At the time Kaspersky said it intended to pursue ""all legally available options"" to fight the ban, and denied it engaged in any activity that threatened US security.']"
Burberry boss ousted as sales continue to fall,https://www.bbc.com/news/articles/c0dm42jek80o#1,The UK fashion house appoints Joshua Schulman to lead the firm as it looks to revive its fortunes.,"Mon, 15 Jul 2024 15:29:08 GMT",2024-07-17 16:47:16.263345,"['Fashion brand Burberry has changed its boss in a bid to revive itself in the face of plunging sales.The company said Joshua Schulman, the former head of US brand Michael Kors, will take over as chief executive, replacing Jonathan Akeroyd who is leaving Burberry ""with immediate effect"".The change of leadership came as Burberry reported a sharp fall in sales, as it continued to be hit by a downturn in demand for luxury goods, particularly in China.The company said it was looking at cutting jobs and that if current trends continue its profits will be below expectations.Burberry - famed for its distinctive camel, red and black check pattern - said retail revenues fell by 21% in the three months to 29 June. Chairman Gerry Murphy called the figures ""disappointing"" with the luxury market ""proving more challenging than expected"".Mr Akeroyd had attempted to move Burberry more upmarket, but Mr Murphy said the brand was now ""taking decisive action to rebalance our offer to be more familiar to Burberry\'s core customers whilst delivering relevant newness"".Catherine Shuttleworth, head of marketing agency Savvy, said the attempt to move ""further up the luxury market has alienated many of their core consumers who have in effect been priced out of the brand"".""Burberry has lost some focus on who its customer really is and the statement today that they will refocus the brand back to everyday luxury will be welcomed,"" she added.Mr Schulman, who was also head of Jimmy Choo in London between 2007 and 2012, becomes Burberry\'s fourth chief executive in 10 years. His predecessor, Mr Akeroyd, had been in the job for two years.', 'Burberry is suspending dividend payments to shareholders for the current financial year as it looks to save cash.Mr Murphy said the actions being taken, including cutting costs, would improve the company\'s performance in the second half of the year.Earlier this month, reports said hundreds of jobs at the company could be cut.On Monday, Burberry\'s chief financial officer, Kate Ferry, said she could not comment on job losses as a consultation process was under way, but added that a few hundred roles could be at risk, mostly in its UK corporate division.Burberry\'s sales have been struggling amid weaker demand for luxury goods, with trading in China and the Americas seeing some of the biggest falls.In its latest update, Burberry said sales in the Asia Pacific region were down 23% from a year earlier with sales in mainland China falling 21%. Sales in the Americas also dropped by 23%.In May this year, the company had announced a 40% fall in full-year profits. Burberry is not the only luxury brand to suffer from the downturn. In March, luxury goods company Kering issued a profit warning after it said demand for its Gucci brand had slumped in China.Pauline Brown, former boss of the luxury group LVMH for North America, said a change in consumer attitudes in China was affecting sales of mid-range brands particularly.""We see that happening in every market that transitions from an emerging market to a more mature one. Tastes evolve and people\'s interest in displaying their wealth changes along with that,"" she told the BBC World Service.""Quieter"" brands like Hermes and the firms targeting the ultra-rich like Chanel or Montclair, were likely to weather the downturn better than highly visible brands like Gucci and ""aspirational"" ones like Coach or Burberry, she said.', 'Mr Murphy said he was ""pleased"" with Mr Schulman\'s appointment.""Josh is a proven leader with an outstanding record of building global luxury brands and driving profitable growth,"" he added. Mr Schulman said he was ""deeply honoured"" to lead Burberry.""Burberry is an extraordinary luxury brand, quintessentially British, equal parts heritage and innovation,"" he said.Shares in Burberry have more than halved over the past year, and they fell a further 17% on Monday.""It’s super tough for luxury brands reliant on aspirational shoppers,"" said Susannah Streeter, head of money and markets at Hargreaves Lansdown.""They aren’t as insulated as the super-rich from the pressures whipped up in an era of high interest rates and an uncertain economic climate.""Chopping and changing collections to attract the eye of hard-to-please fashion editors can confuse customers and there is set to be a return to the brand’s core principles and the traditional focus on dressing the elite,"" Ms Streeter added.']"
