title,url,description,date,time_crawl,text
Indian man stuck in lift for 42 hours thought he would die,https://www.bbc.com/news/articles/c4ngwv59wq4o#1,Ravindran Nair entered a hospital lift on Saturday afternoon. He was rescued on Monday morning.,"Wed, 17 Jul 2024 11:36:15 GMT",2024-07-17 16:47:07.588014,"['A man from the southern Indian state of Kerala, who got trapped in a hospital lift for 42 hours without any food or water, has told the BBC he feared he would die there.Ravindran Nair, 59, entered the lift to meet a doctor on Saturday afternoon - he then remained stuck inside until Monday morning, when a lift operator found him. He is now in hospital and is being treated for dehydration and back pain. His family members initially thought he was at work, but later contacted police and began a desperate search for him.The incident has made headlines, prompting the state government to suspend three technicians and launch an inquiry. Officials from the Government Medical College, Thiruvananthapuram, and the state\'s health minister have apologised to Mr Nair.Mr Nair told the BBC that when he got trapped, he tried calling the emergency number listed in the lift but there was no response. He also tried calling his wife Sreelekha CP, who works at the hospital, and ""anyone else I could think of"", but the calls wouldn\'t connect.""I began panicking and started banging on the lift doors to attract attention. That’s when my phone fell on the floor and stopped working,"" he says.""I shouted and screamed for help and tried pulling apart the doors with my hands. It was now dark inside the lift, but thankfully, there was sufficient air to breathe.""He then paced around the lift, pressing the alarm bell again and again, hoping it would ring and catch someone\'s attention - but without any success. ""As the hours passed, I had no idea whether it was day or night as it was pitch dark inside. When I got tired, I slept in a corner. I had to use another corner to pee and poo,"" he says.', 'Mr Nair said he began visiting the hospital regularly a few months ago after he fell in the bathroom and started suffering from back pain.""On Saturday, my wife and I went to meet the doctor and I got an X-ray scan done of my back because I was experiencing severe pain after a recent trip,"" he recalls. When the doctor asked to see the results from his blood test, the couple realised that they had forgotten them at home. Since Ms Sreelakha had to report for work, Mr Nair went home to pick up the results. Normally when he visits the hospital he and his wife use a lift earmarked for employees. But this time he stepped into Lift-11 - meant for patients and visitors - to head up to the second floor. ""It was just past noon then. There was no-one else in the lift but the light was on, so I didn\'t think anything was wrong,"" he says.He pressed the button and the lift began ascending but as it neared the second floor, it lurched downwards with a thud and got stuck between the first and second floors.He didn\'t know then that his ordeal would last nearly two days. At some point he remembered he had to take pills to keep his blood pressure under control. ""I had them on me, but couldn’t swallow them because I had no water and my mouth was dry from shouting for help,"" he recalls.""I started wondering whether I would die inside the lift. I worried about my wife and children and thought about my late parents and ancestors. But then, I somehow willed myself to be stronger and told myself that I had to overcome this frightening ordeal.""One thing that gave him comfort, he says, was reciting poems written by his wife. ""I held on to the hope that someone would come along to repair the lift and find me there.""Help arrived finally on Monday morning at around 06:00 local time when an operator opened the door and asked him to jump out - 42 hours after his ordeal began.Once Mr Nair was rescued, the first thing he did was call his wife, who had no idea her missing husband was trapped at her workplace.""He wanted me to come and take him home,"" she says.The hospital has since put up a warning outside the lift asking people not to use it while it is being repaired.']"
'He will unite us' - Trump’s ex-rivals praise him,https://www.bbc.com/news/videos/cq5jwkzxdk8o#2,Nikki Haley and Ron DeSantis who both previously vied to be the party's nominee voiced support for Trump at convention.,"Wed, 17 Jul 2024 04:08:49 GMT",2024-07-17 16:47:07.588264,
Drake's Toronto home 'The Embassy' hit by floods,https://www.bbc.com/news/videos/cpd97p33y4jo#2,"The Canadian rapper joked on Instagram that the rushing floodwaters ""better be espresso martini"".","Tue, 16 Jul 2024 23:53:59 GMT",2024-07-17 16:47:07.588484,
The mountain area where Jay Slater search ended,https://www.bbc.com/news/videos/c4ng77n1r3ro#2,Spanish officials confirm a body found during the search for Jay Slater is that of the missing teen.,"Tue, 16 Jul 2024 15:19:53 GMT",2024-07-17 16:47:07.588687,
Spain team chant 'Gibraltar is Spanish' at Euros celebration,https://www.bbc.com/news/videos/c10lq8njge5o#2,Spain won Euro 2024 in a match against England on Sunday and returned to Madrid for a celebration.,"Tue, 16 Jul 2024 11:49:07 GMT",2024-07-17 16:47:07.588891,
Wild cheers at convention as Trump makes first outing since attack,https://www.bbc.com/news/videos/c51ydm3zy50o#2,Donald Trump makes his first public appearance since being shot in an assassination attempt.,"Tue, 16 Jul 2024 02:55:24 GMT",2024-07-17 16:47:07.589097,
Smoke on the horizon - Israel and Hezbollah edge closer to all-out war,https://www.bbc.com/news/articles/cz5r18zm7lpo#3,"A summer war with the Lebanese group is threatening to erupt, Orla Guerin reports.","Wed, 17 Jul 2024 05:01:47 GMT",2024-07-17 16:47:07.589300,"['As the war in Gaza grinds on, there are growing fears another Middle East war may erupt - with devastating consequences for the region, and beyond.Israel and the Lebanese armed group Hezbollah (backed by Iran) have been trading fire across their shared border for the past nine months. If this conflict escalates to all-out war, it could dwarf the destruction in Gaza, draw in Iranian-backed militias in Iraq, Syria and Yemen, spread embers around the Middle East and embroil the US. Iran itself could intervene directly.The United Nations has warned of a “catastrophe beyond imagination”.For now, a low-level war simmers in the summer heat, along a 120km (75 mile) stretch of border. One spark here could set the Middle East alight.', 'Over the lapping of the waves, and the thwack thwack of paddle games on the beach, a sound cuts through - a sudden deep boom.Soon smoke billows from a hillside in the distance after an Israeli strike.Around the pool in a resort hotel, a few sunbathers stand briefly to scan the horizon.Others don’t move a tanned limb.Explosions are part of the sound of summer 2024 in the ancient Lebanese city of Tyre, as Hezbollah and Israel exchange fire across the border 25 kilometres (15 miles) away.“Another day, another bomb,” says Roland, 49, with a shrug, as he relaxes on a lilo. He lives abroad but is back home on holiday.“We got used to it somehow over the months,” says his friend Mustafa, 39, “though children are still a little bit scared.” He nods towards his daughter Miral, 7, who is dripping wet from the pool.“When she hears an explosion, she always asks, ‘will there be a bomb now?’” he says.', 'Earlier this month, there was a massive blast in his neighbourhood in Tyre, as his family of four were having a meal. Israel had assassinated a senior Hezbollah commander, Mohammed Nimah Nasser.“We heard the noise,” Mustafa says, “and we carried on eating.”But the sunbathers on the beach in Tyre may be on borrowed time. This city will be in the firing line in the event of all-out war, along with the rest of southern Lebanon, a Hezbollah stronghold.We are now at the water’s edge of a potentially devastating war which both sides say they don’t want. Iran doesn’t seem to want it either.How did we get here?', 'On October 8th last year – one day after Hamas gunmen stormed out of Gaza and killed about 1,200 Israelis as well as taking 251 others hostage – Hezbollah joined in, firing at Israeli targets from Lebanon.The Shia Islamist armed group said it was acting in support of Gaza.Soon Israel was firing back.Hezbollah, which is also a political party, is the most powerful force in Lebanon.Like Hamas, it is classed as a terrorist organisation by many countries, including the UK and the US.But unlike Hamas, Hezbollah has the firepower to seriously threaten Israel.It is believed to have an arsenal of more than 150,000 rockets and missiles - some precision-guided - capable of inflicting heavy damage around the country.What is Hezbollah in Lebanon and will it go to war with Israel?Put simply Hezbollah - its English translation, the Party of God - has more arms than many countries.Its backer Iran – which denies Israel’s right to exist – is happy to train and fund the enemies of the Jewish state.The conflict has been heating up, with thousands of cross-border strikes.Some countries have already told their nationals to leave Lebanon urgently, including Germany, the Netherlands, Canada and Saudi Arabia. The UK has advised against all travel to the country and is urging Britons who are here to leave - while they still can.So far, both sides are mainly striking military targets, close to the border -  staying within familiar red lines.', 'But here on the Lebanese side, we have seen destruction in civilian areas with scorched fields, flattened houses and abandoned villages.And the current tit-for-tat has already driven tens of thousands from their homes - more than 90,000 in Lebanon and about 60,000 in Israel.Israeli officials say 33 people have been killed so far in Hezbollah attacks, mostly soldiers.Lebanon’s losses are far higher at 466, according to the Ministry of Health here. Most of the dead were fighters.Sally Skaiki was not.', '“I never called her Sally,” says her father Hussein Abdul Hassan Skaiki. “I always called her ‘my life’ - she was everything for me.”“She was the only girl in the house, and we spoiled her, me and her three brothers.”Sally, 25, was a volunteer paramedic. She was killed by an Israeli strike after sunset on 14 June as she stood in the doorway of her building.Her father wears the black of mourning, and the green scarf of the Shia Amal movement, which is allied to Hezbollah.', 'We meet in his village of Deir Qanoun En-Naher, 30km (18 miles) from the border. The main road is dotted with sun-bleached posters of fighters killed in battle against Israel - some in recent months, others back in 2006 when the two sides last went to war.In that conflict, Hezbollah fought Israel to a standstill but at huge cost to Lebanon and its people. There was massive destruction, and more than 1,000 Lebanese civilians were killed - according to official figures - along with an unconfirmed number of Hezbollah fighters.Israel’s death toll was 160, according to the government, most of them soldiers.By Hussein’s side there is a large poster of Sally, in her headscarf and paramedic uniform. He speaks of his daughter with pride and with anguish.“She loved to help people,” he says. “Any problem that happened, she rushed there. She was well-loved in the village. She always had a smile on her face.”As we speak there is a loud boom which rattles the windows.Hussein says it is a normal, daily occurrence.“Since a long time, Israel killed our people here,” he says.“We can’t forgive them. There is no hope of peace with them.”This time, there is no death or destruction. Instead, Israeli warplanes are breaking the sound barrier to spread fear.And, since October, Israel has been spreading something else in southern Lebanon - choking, searing clumps of white phosphorus, contained in munitions.', 'The chemical substance ignites immediately on contact with oxygen. It sticks to skin and clothing and can burn through bone, according to the World Health Organization.Moussa al-Moussa - a farmer stooped by his 77 years - knows only too well.He says Israel fired white phosphorous shells at his land in the village of al-Bustan every day for over a month, robbing him of breath, and his livelihood.“I had my scarf on, and I wrapped it around my mouth and nose until I was brought to the hospital,” he tells me, gesturing to the red and white keffiyeh – the traditional Arab scarf - on his head.“We didn’t have any masks.  I couldn’t breathe. I couldn’t see a metre in front of me. And if you touch a fragment a week later it will ignite and burn again.”The international campaign group, Human Rights Watch, has verified the use of white phosphorus over several populated areas in southern Lebanon, including al-Bustan.It says Israel’s use of white phosphorus is “unlawfully indiscriminate in populated areas”.The Israel Defense Forces (IDF) dispute this, saying the use of white phosphorus shells to create a smokescreen “is lawful under international law”.  It says these shells are not used in densely populated areas “with certain exceptions”.', 'Like many farmers along the border, Moussa fears Israel has poisoned his tobacco crop and his olive groves.“White phosphorous burns the ground, it burns people and the crops and buildings,” he says.Even if he can return home, he is afraid to bring in a harvest in case it harms his family or his buyers.He lives in limbo - in classroom 4B of a vocational school in Tyre. About 30 families who fled the border area are sheltering in the building. Washing is strung across the school yard. A lone little boy races up and down the empty corridors on a bicycle.When I ask Moussa how many wars he has seen, he begins to laugh.“We spent our lives in wars,” he says. “Only God knows if another one is coming.”', 'As one of Hezbollah’s most senior commanders, Mohammed Nimah Nasser, was a wanted man. He fought Israel in 2006, and before, and went on to fight in Syria and Iraq. In recent months he “planned, led and supervised many military operations against the Israeli enemy”, according to Hezbollah.Israel tracked him down in Tyre on 3 July. Death came from the sky in broad daylight, with an air strike which turned his car into a fireball.In the Hezbollah stronghold of south Beirut, he was given a hero’s funeral, or rather a “martyr’s” one.The event was carefully choreographed and strictly segregated - men in one area, women in another - including the press.His coffin, draped in the yellow flag of Hezbollah, was carried by pall bearers in camouflage uniforms and red berets. Many more fighters stood to attention, lines deep. There was a brass band in spotless white uniforms, if not in perfect harmony.It had the feel of a state funeral - in a country that lacks a functioning state.Lebanon has no president, a caretaker government and a shattered economy. It is carved up by sect, and hollowed out by corruption, its citizens left to fend for themselves. Many Lebanese are weary. The last thing they want is another war.But as the funeral prayers concluded, the talk among mourners was of “martyrdom” not death, and of readiness for war, if it comes.', 'Hassan Hamieh, a 35-year-old nurse, told us he would fight. “We are not afraid,” he said.“In fact, we are longing for an all-out war. Martyrdom is the shortest path to God. Young or old, we will all take part in this war, if it is forced upon us.”Hezbollah’s leader, Hassan Nasrallah, has stressed the armed group is ready, but not eager, for war. He says if there is a ceasefire agreed in Gaza, Hezbollah will cease fire too, immediately.Will that satisfy Israel? Maybe not.It sees Hezbollah as a permanent threat too close for comfort. At the very least, it wants its heavily armed enemy to pull back from the border.There have been plenty of bellicose threats. Israel’s Education Minister, Yoav Kish, said Lebanon would be “annihilated”. Defence Minister Yoav Gallant chimed in, saying the country would be returned “to the stone age”.As the attacks and counter attacks continue, families are destroyed. This month parents have been ripped from children, and children from parents.An Israeli couple were killed in their car by Hezbollah rockets as they headed for home in the Israeli-occupied Golan Heights in Syria. They left behind three teenage children. And in southern Lebanon three children were killed in an Israeli strike earlier this week. They were aged between four and eight, and their parents were Syrian farm workers.The IDF approved “operational plans for an offensive in Lebanon” a month ago.For now, no tanks are rolling over the border. There has been no political decision to attack. Israel is still waging war in Gaza and fighting on two fronts could overstretch the military.But without a diplomatic solution between Israel and Hezbollah - two old enemies - all-out war may be coming, if not now, then later.Additional reporting by Goktay Koraltan and Ghassan Ibraheem']"
'They killed my son' - raw grief after Nigeria school collapse,https://www.bbc.com/news/articles/c4ngppnl724o#3,"Government promises to curb rogue building practices are too little, too late for grieving parents.","Wed, 17 Jul 2024 11:14:43 GMT",2024-07-17 16:47:07.589496,"['Jotted down on paper, this playful story about a lazy lion is now a memento of a young life lost.Chidera Onovo, 15, was a caring boy who loved to draw and was his mother’s unabashed favourite.""He saved up his lunch money to buy biscuits to share with his siblings,"" Blessing Onovo recalls. ""And he was always the one who noticed my moods and would ask: \'Mummy are you fine?\'.""Last Friday morning Chidera went to secondary school with his younger sister Chisom but only one of them would return.Official reports from the Nigerian government say 22 students were killed in the building collapse at Saints Academy, a private school in the central city of Jos, but local residents say the number is closer to 50. Using their bare hands and shovels, parents desperately searched for survivors, managing to tunnel through and free some of the trapped children. ""It took about an hour before an excavator came,"" says Chidera’s father, Chike Michael Onovo.""I saw my daughter Chisom being dragged out. I was relieved, but I kept shouting: \'Where is Chidera my son?\'."" The boy\'s body was later found, crushed by the fallen concrete in his classroom on the first floor.', 'Also searching frantically that day was 43-year-old Victor Dennis. His worst fears were confirmed a day later when he found his son Emmanuel’s lifeless body at a local morgue.""My boy was a good boy,"" he tells the BBC. ""He didn’t deserve to die. They killed my son. He didn’t do anything wrong. He just went to school to learn.""', 'Tears fall from Mr Dennis\' bloodshot eyes as mourners sing a farewell hymn at his son’s burial. Absent is his wife, Emmanuel’s mother, who is inconsolable with grief and stays at home.People in Jos have rallied to support one another, and many young lives have been saved thanks to blood donors who have visited local hospitals.But there is anger and disbelief that yet another building collapse has been allowed to happen in Nigeria. Residents even claim the children had felt the building shake the day before.""Substandard materials were used -\u202fthese could have been responsible for the collapse of the building,"" says regulator and architect Olusegun Godwin Olukoya, who leads the Nigerian Institute of Architects in Plateau state. ""Our preliminary investigations indicate that there was possible lack of adherence to building regulations.""He is scathing in his criticism of builders and the Nigerian authorities, telling the BBC:""Unfortunately, due to the kind of society that we live in, lack of will has prevented the authorities from adopting our suggestions in the past. ""People cut corners and when you try to raise alarm, some feel that you are trying to victimise or oppress them. They use their people in positions of authority to circumvent the rules.""', 'Following the building collapse at Saints Academy, the local governor has ordered a structural audit of all schools and public buildings in Plateau state, of which Jos is the capital. Officials in his government say it is not clear whether the school’s owner, who has since died, ever had a construction permit for the site.The BBC was unable to get comment from the school\'s management.Some also suspect that mining activity close by could have damaged the school building, so the governor has also ordered the arrest of any artisanal miners found digging in residential areas in the state.But officials suspect that the main problem was with how the school was built.""Even as a layman who is not a building professional, you can see that the materials used in the construction are not standard. But we will investigate the cause of the collapse and punish those found culpable,"" Musa Ashom, the state Commissioner for Information, tells the BBC.Similar promises came from Nigeria\'s Housing Minister, Ahmed Dangiwa, who spoke scathingly of ""unscrupulous"" individuals whose actions he said had resulted in the Jos school collapse and caused unquantifiable loss.But those words will come as little consolation to the many bereft families, like that of Chinecherem Joy Emeka.The 13-year-old was one of the best dancers at her school and dreamed of becoming a doctor one day, says her mother Blessing Nwabuchi.Chinecherem, or Chi Chi as loved ones called her, was sitting her end-of-year exams the day she died.Photos like this one, from her junior high graduation last year, are precious reminders of what she achieved - and everything she might have gone on to become.', ""Should I stay or should I go? The dilemma for young NigeriansAfrica’s richest man says he doesn’t own a home outside NigeriaCelebrating 50 years of marriage in Nigeria’s 'divorce capital'Brave, inspiring, crazy - the joy of managing Fela KutiThe Nigerian queer parties that offer liberation"", 'Go to BBCAfrica.com for more news from the African continent.Follow us on Twitter @BBCAfrica, on Facebook at BBC Africa or on Instagram at bbcafrica']"
Kenya's ‘serial killer’ mystery - five key questions,https://www.bbc.com/news/articles/c19k0zj1dw3o#3,"Still reeling from the discovery of bodies in a quarry, Kenyans are trying to find out more.","Tue, 16 Jul 2024 23:58:35 GMT",2024-07-17 16:47:07.589695,"['The arrest of an alleged serial killer in Kenya has shocked the country - but many have serious questions about the circumstances of his arrest.Police say Collins Jumaisi Khalusha, 33, confessed to killing 42 women - though his lawyer told a court on Tuesday he was tortured into a confession.It is the latest twist in a perplexing story that followed the recent discovery of the dismembered remains of nine bodies wrapped in plastic at a disused quarry, which is used as rubbish tip and is close to a police post in the capital, Nairobi.', ""Many people are finding it hard to understand that the police were unable to detect that bodies were being left around 100m (109 yards) from one of their offices in the informal settlement of Mukuru Kwa Njenga.Residents have criticised officers for their “laxity and unprofessionalism” in dealing with the crime.In response, acting police chief Douglas Kanja announced on Sunday that the officers from Kware police post near the scene had been transferred.It is not clear whether they have been questioned over how the deaths went unnoticed.But given the force's poor human rights record, the police watchdog said it was undertaking a preliminary investigation to establish whether there was any police connection."", 'What is even more baffling is how a member of the public came to discover them.The family of Josephine Owino, who had gone missing, says she came to one of them ""in a dream"" and helped point them in the right direction.Diana Keya, Ms Owino’s cousin, told Citizen TV that the family then paid some young men near the rubbish tip to comb through the debris.That was how nine severely mutilated bodies were found on Friday. They were wrapped in nylon bags, which were tied with rope.The first statement by police said the “alarm was raised” by the public.When questioned later the head of the Directorate of Criminal Investigations Mohamed Amin said: “We are not dreamers and we do not believe in dreams.”', ""Police said the bodies recovered were in different stages of decomposition, suggesting that the victims had been killed at different times.In the now-disputed confession, the police say Mr Khalusha allegedly admitted to murdering the women over a period of two years.What is not clear, though, is whether the remains had been dumped over that time or more recently.Hussein Khalid, the executive director of rights group Haki Africa, told the BBC that the police's version of events had “a lot of loopholes”."", 'After not apparently suspecting anything for two years the police then made an arrest in less than three days after the discovery of the bodies.On Monday, police said Mr Khalusha was detained at a bar in the small hours of that morning while watching the Euro final football match.They displayed to the media some of the items said to have been recovered from the suspect’s house - also close to where the bodies were found - including 10 phones, a laptop, identity cards and personal female clothing.The police said they had traced Mr Khalusha’s whereabouts after geo-locating the mobile phone of one of his alleged victims.Mr Khalusha’s lawyer has questioned the validity of the evidence.', 'Only one body has been identified so far - that of 24-year-old Roseline Ongogo.Her brother Emmanuel Ongogo told the BBC she went missing on 28 June after she left the house to look for casual work.He said the family went to the morgue when they heard bodies had been recovered from Mukuru.They identified her as she in the same clothes she had disappeared wearing and had the same hairstyle.', ""The police also allege that Mr Khalusha's wife was his first victim and say her identity card was found among the belongings of other alleged victims.The family of Ms Owino, who said they dreamt about her whereabouts, told the BBC they were still waiting for an identification."", ""The discovery has brought back memories of the brutal murder of 20-year-old Rita Waeni in January.Her dismembered body was found at a short-term rental apartment in Nairobi. The case is yet to be solved.The death triggered nationwide demonstrations against the rising cases of femicide and other violence against women.Amnesty International said more than 500 cases of femicide were recorded in Kenya between 2016 and 2023.All the bodies recovered from the rubbish tip are female. A handful of elected women leaders who converged at morgue asked the government to speed up the investigations and put an end to such violence.When asked what the police were doing to address cases of femicide and violence against women, spokesperson Resila Onyango said she could not address that issue specifically - but she told the BBC that the work of the police was “to protect life and property of everyone”.This scrutiny of the police comes as more Kenyan officers arrive in Haiti, where they are leading an international mission to tackle the country's powerful gangs. Lobby groups in Port-au-Prince have previously questioned the credibility of the officers over claims of brutality and extra-judicial killings, which Kenya's government has always denied."", 'Kenya protesters traumatised by abductions - lawyer‘We are the Church’: Kenyan tax protesters take on Christian leadersKenyan cult leader charged with 191 murders', 'Go to BBCAfrica.com for more news from the African continent.Follow us on Twitter @BBCAfrica, on Facebook at BBC Africa or on Instagram at bbcafrica']"
An Olympic friendship that defied Hitler,https://www.bbc.com/sport/athletics/articles/cd1xlr5ewrro#3,"Jesse Owens and Luz Long's embrace has become a defining image of Olympic sportsmanship, but it came with consequences.","Tue, 16 Jul 2024 23:04:39 GMT",2024-07-17 16:47:07.589893,[]
The convicted Chinese tycoon who built a pro-Trump money machine,https://www.bbc.co.uk/news/world-us-canada-65019134#3,Guo Wengui has been convicted of running a billion dollar scam in the US. His followers tell their stories.,"Wed, 17 Jul 2024 02:20:34 GMT",2024-07-17 16:47:07.590091,[]
New tech aims to keep polar bears and people apart,https://www.bbc.com/news/articles/cljy48yj99wo#3,Fears about the two species coming into contact are growing as Arctic sea ice melts.,"Tue, 16 Jul 2024 23:40:43 GMT",2024-07-17 16:47:07.590318,"[""At the end of the Canadian Arctic summer, polar bears head inland to wait for the ice to form.   And while thousands of tourists  flock to catch a glimpse of these magnificent predators, researchers are developing novel ways to keep people and bears safely separated.  New tracking devices that stick in polar bears’ fur could be the key to protecting both people and bears - by closely monitoring the animals' locations.Polar bears now spend more of the year on land, as Arctic sea ice melts, so conservationists are increasingly concerned about bears and people coming into contact.The tracking tags, which have been tested on bears in Canadian Arctic, could help prevent those encounters, by “keeping a remote eye” on the bears."", 'Lead researcher Tyler Ross, a PhD candidate from York University in Toronto, said the fur tags were “particularly promising” for the prevention of these “human-bear interactions”.In communities in the southern Canadian Arctic, where the scientists tested these tags, polar bears that wander too close to a community are sometimes caught, transported and released in carefully selected sites away from towns and villages. “These tags could be fitted to those bears to monitor where they are after they\'ve been released,” explained Mr Ross.“If they\'re coming back towards the community, conservation staff would have a sense of where they are, and they could head them off. I think that\'s where they offer considerable promise.""The researcher, who studies polar bear ecology, also says the tags could fill important gaps in knowledge about the bears. And as the Arctic climate warms up rapidly, the need to monitor bears becomes increasingly urgent.', ""“There's a dearth of information about male polar bear movements, because they can't be equipped with conventional tracking collars,” said Mr Ross.The sea ice [that the polar bears use as a platform from which to hunt] is disappearing faster than it has in the past,” explained Mr Ross. “So the winter hunting season is getting shorter. We want to know where they're moving in response.”Polar bears are difficult to tag. Male bears’ heads are smaller than their necks, so tracking collars can just slip off.Another option is ear tags - attached by piercing the bear’s ear. They require an animal to be recaptured in order to remove the tag and, in rare cases, can injure the ear.The three new tags the researchers tested were designed by the company 3M in collaboration with the charity Polar Bears International. They all attach to the bears’ coarse fur.To fit the tags, scientists had to locate and sedate bears. They then assessed the quality of the data they received from each device and noted when the tags fell off."", 'The best performing device was called a SeaTrkr tag, which is “crimped” into the bears’ fur. It stayed attached for an average of 58 days and  - with an in-built GPS system - allowed the scientists to pinpoint the bears’ location to within just a few metres.“It’s ideal to have something that falls off naturally - that’s not permanently  attached to the bear,” explained Mr Ross. “But anything that lasts in the order of a few months would be great [for our research], because then you’re getting these important seasons that the bears are going through throughout the year.”Climate change is bringing bears and humans into closer proximity, making places where polar bears and people coexist, riskier for both.One  US Geological Survey study in 2022 that that used data from satellite tracking collars on more than 400 polar bears in Alaska, shows the time they spend onshore has grown significantly in recent decades.“Getting a better sense of polar bears’ movements is really crucial,” Mr Ross commented. “Particularly given the state of their environment at this point.”This study of the bear tags is published in the journal Animal Biotelemetry. ']"
Votes for 16-year-olds fails to make King's Speech,https://www.bbc.com/news/articles/cnd09l31rrjo#0,Commons leader Lucy Powell says the measure remains a Labour commitment for the current parliament. ,"Wed, 17 Jul 2024 13:38:45 GMT",2024-07-17 16:47:11.882855,"['Labour\'s manifesto pledge to reduce the voting age from 18 to 16 in UK general elections has not been included in the King\'s Speech. But Commons leader Lucy Powell told the BBC votes for 16 and 17-year-olds remained a commitment, and she hoped they would be able to vote in the next general election.Forcing members of the House of Lords to retire at the age of 80 was another pledge which did not make the cut when King Charles read out the new government\'s planned laws for the new parliamentary session. During the recent election campaign, the Conservatives accused Labour of trying to ""distort the political system"" to entrench itself in power.   ', 'Then-Home Secretary James Cleverly warned that measures like extending the vote to 16 and 17-year-olds were an attempt by Labour to ""lock in their power permanently, because they don\'t really feel confident they\'re going to be able to make a credible case to the British people at the next election"".Pressed on Radio 5 Live on why lowering the voting age had not featured in this  King\'s Speech, Ms Powell said there were ""plenty of big bills that didn’t make it into this"".  An elections bill would come later in the parliamentary cycle, she promised, adding:  ""It\'s absolutely a manifesto commitment."" Asked if 16 and 17-year-olds would be able to vote in the next general election, she said: ""I hope so. That\'s the intention."" A session of parliament often lasts for around a year - and there are several sessions in a full parliamentary term of five years. People aged 16 and over can already vote in parliamentary and local elections in  Scotland and Wales. ', ""Key points in King's Speech at a glanceFourteen measures from the King’s Speech analysed by BBC expertsFaisal Islam: Labour's plans are not a quick fix for UK economyWatch Labour's first King's Speech: What happened in 60 secondsWhat is the King's Speech and why is it important?"", 'The speech did include some reform of the House of Lords - a bill to remove the right of the remaining hereditary peers to sit and vote in the Lords - but not to reform the retirement age.An official briefing paper on the House of Lords (Hereditary Peers) Bill said that in the 21st century, there should not be nearly 100 places reserved for individuals born into certain families, with those seats in effect reserved for men.Lords reforms under Tony Blair reduced the number of hereditary peers to 92. That was intended to be only a short-term compromise, but the arrangements have persisted for 25 years. The King indicated that further constitutional changes were likely later in the parliamentary cycle.The government would ""strengthen the integrity of elections and encourage wide participation in the democratic process"", he said.  Alex Norris, a minister in the housing, communities and local government department, posted on X: ""Too many people feel their voice is not being heard in our democracy, with millions of legitimate voters still not registered to vote.""This Government will restore faith in politics. From introducing votes at 16 to handing power back to communities with our English Devolution Bill, we will give those who contribute to our country a say in how it is governed."" The UK voting age was last lowered in 1969 - from 21 to 18 - by Harold Wilson\'s Labour government. The age was reduced to 16 for elections in Scotland - by the Scottish Parliament - in 2015.  A similar measure took effect in Wales in 2020. ']"
Jay Slater's family face wait to bring body home,https://www.bbc.com/news/articles/ckkg4g5nnv9o#0,Jay Slater's body was found in Tenerife on Monday almost a month after he went missing on 17 June. ,"Wed, 17 Jul 2024 14:10:36 GMT",2024-07-17 16:47:11.882991,"['The family of Jay Slater have left a series of poignant messages close to the area where the 19-year-old\'s body was discovered.One was left next to a single rose and read: ""Love you little bro. Never in a million years did I think I\'d be doing this. I\'ll look after mum and dad.""Another was tied with a blue ribbon and signed with: ""To my boy. Love Dad, always.""Mr Slater, from Oswaldtwistle, was formally identified as the body discovered in a ravine in the Masca area of Tenerife on Monday, almost a month after he first disappeared.', ""The charity LBT Global told the BBC it was helping to organise the return of the body - with the family facing a wait of at least a week before they can bring the teenager's remains home.It is understood some of the near £60,000 raised in a GoFundMe appeal could be used towards the repatriation costs if necessary.On Tuesday the Guardia Civil and Canary Islands Higher Court of Justice confirmed the body had injuries consistent with a fall on to rocky ground. Matthew Searle, chief executive of LBT Global, which has been helping the Slater family, told the BBC he understood the Spanish authorities had carried out all the examinations they needed to. He added he was confident that insurance should cover the cost of bringing Mr Slater's body home, but that there was the option of using crowdfunded donations if not."", 'LBT Global has been helping Mr Slater\'s family through the formal processes with the Spanish judicial system, which Mr Searle said could be ""overwhelming"" for grief-stricken relatives. He said: ""There is so much to do, and obviously when you\'re in a foreign country, and you don\'t speak the language, and you\'ve got no-one around you to help really, and you\'re in the position that Jay\'s parents are in...  it\'s just not the kind of thing that you cope with, it\'s just overwhelming.""', 'Mr Searle also said the charity would try and make sure Mr Slater\'s family were on the same flight when he is repatriated. ""It\'s always nice for them to say we have literally brought him home together,"" he added. Mr Slater\'s mother, Debbie Duncan, said her family\'s ""hearts were broken"" after her son\'s identity was confirmed.She added: ""I just can’t believe this could happen to my beautiful boy.""', 'Listen to the best of BBC Radio Lancashire on Sounds\xa0and follow BBC Lancashire on Facebook, X and Instagram. You can also send story ideas to northwest.newsonline@bbc.co.uk']"
